"","datetime","country","shape"
"58935",2019-06-30,NA,"sphere"
"10186",2020-11-14,NA,"sphere"
"56089",2019-06-20,NA,"sphere"
"53978",2020-06-14,"us","sphere"
"87519",2020-09-03,NA,"sphere"
"5546",2020-10-28,"us","sphere"
"15690",2020-11-03,"us","sphere"
"72421",2020-08-01,"us","sphere"
"56847",2020-06-22,NA,"sphere"
"38346",2020-03-31,"ca","sphere"
"75138",2019-08-19,NA,"sphere"
"622",2019-10-01,"us","sphere"
"6798",2020-10-03,"us","sphere"
"42420",2020-04-21,"us","sphere"
"21798",2020-01-22,"us","sphere"
"44716",2020-04-04,"us","sphere"
"2098",2019-10-15,"us","sphere"
"51505",2020-05-09,"us","sphere"
"59886",2020-06-05,"us","sphere"
"76930",2020-08-24,"us","sphere"
"54694",2019-06-15,"us","sphere"
"2219",2020-10-15,"us","sphere"
"13501",2020-01-12,"us","sphere"
"82109",2020-09-12,"us","sphere"
"12925",2020-11-20,"us","sphere"
"17116",2020-11-06,"us","sphere"
"6802",2020-10-03,"us","sphere"
"18625",2020-01-20,"us","sphere"
"42583",2019-04-02,"us","sphere"
"69246",2020-07-04,"us","sphere"
"81025",2020-09-10,"us","sphere"
"60705",2020-06-09,NA,"sphere"
"66830",2020-07-26,NA,"sphere"
"84112",2020-09-19,NA,"sphere"
"84791",2020-09-21,NA,"sphere"
"66680",2019-07-26,"us","sphere"
"57385",2020-06-24,"gb","sphere"
"58876",2019-06-30,"gb","sphere"
"59387",2019-06-03,"gb","sphere"
"64074",2019-07-17,"gb","sphere"
"71204",2020-07-09,"us","sphere"
"73845",2019-08-15,"ca","sphere"
"40558",2020-04-13,"gb","sphere"
"69865",2019-07-05,"gb","sphere"
"9502",2020-11-01,"gb","sphere"
"23624",2020-12-29,"us","sphere"
"58314",2020-06-28,"us","sphere"
"61289",2020-07-11,"us","sphere"
"1723",2020-10-14,"us","sphere"
"60706",2020-06-09,"us","sphere"
"34706",2020-03-13,"us","sphere"
"41722",2020-04-17,NA,"sphere"
"45093",2020-04-06,NA,"sphere"
"43492",2020-04-25,"us","sphere"
"31391",2020-02-23,"us","sphere"
"43171",2020-04-24,"us","sphere"
"37391",2020-03-26,"ca","sphere"
"84351",2019-09-20,"us","sphere"
"69571",2020-07-04,"us","sphere"
"69773",2020-07-04,"us","sphere"
"71487",2020-08-10,"us","sphere"
"80350",2020-08-08,"us","sphere"
"3132",2020-10-18,"us","sphere"
"24390",2020-12-03,"us","sphere"
"45298",2020-04-07,"us","sphere"
"58315",2020-06-28,"us","sphere"
"58497",2020-06-29,"us","sphere"
"67030",2020-07-27,"us","sphere"
"78308",2020-08-29,"us","sphere"
"86896",2020-09-28,"us","sphere"
"48152",2019-05-20,"us","sphere"
"57489",2020-06-24,"us","sphere"
"52187",2019-06-01,NA,"sphere"
"67989",2020-07-31,NA,"sphere"
"13011",2019-11-21,"us","sphere"
"70929",2020-07-08,NA,"sphere"
"88805",2020-09-08,NA,"sphere"
"7820",2020-10-08,"us","sphere"
"7682",2020-10-07,"us","sphere"
"9004",2019-11-01,"us","sphere"
"10733",2020-11-15,"us","sphere"
"11583",2020-11-18,"us","sphere"
"15141",2020-11-29,"us","sphere"
"16601",2020-11-05,"us","sphere"
"41045",2019-04-15,"us","sphere"
"43126",2020-04-23,"us","sphere"
"48323",2020-05-20,"us","sphere"
"61192",2019-07-11,"us","sphere"
"88112",2020-09-05,"us","sphere"
"10197",2020-11-14,"gb","sphere"
"83458",2020-09-16,"us","sphere"
"68948",2020-07-04,"us","sphere"
"5762",2019-10-29,"us","sphere"
"52929",2019-06-01,"us","sphere"
"51338",2019-05-08,NA,"sphere"
"19082",2020-12-11,"us","sphere"
"21723",2020-12-02,NA,"sphere"
"4244",2020-10-22,"us","sphere"
"50302",2020-05-31,"us","sphere"
"72746",2020-08-12,NA,"sphere"
"15418",2020-11-30,"us","sphere"
"86585",2020-09-27,"us","sphere"
"56334",2019-06-21,"us","sphere"
"6644",2020-10-31,"us","sphere"
"8255",2020-01-10,"us","sphere"
"58300",2020-06-28,"us","sphere"
"61233",2020-07-11,"us","sphere"
"76889",2020-08-24,"us","sphere"
"31922",2020-02-26,"us","sphere"
"85254",2020-09-22,"us","sphere"
"31966",2020-02-26,"us","sphere"
"70715",2020-07-07,"us","sphere"
"76306",2020-08-02,"us","sphere"
"62097",2020-07-12,"gb","sphere"
"73370",2020-08-14,"gb","sphere"
"80564",2020-08-09,"gb","sphere"
"5860",2020-10-29,"us","sphere"
"62318",2019-07-13,"us","sphere"
"39782",2020-04-10,"us","sphere"
"19658",2020-12-12,"us","sphere"
"22876",2020-12-25,"us","sphere"
"24533",2020-01-23,NA,"sphere"
"16518",2020-11-05,NA,"sphere"
"15684",2020-01-13,"us","sphere"
"10412",2019-11-15,"us","sphere"
"36619",2020-03-02,"us","sphere"
"36405",2020-03-21,"us","sphere"
"41361",2020-04-16,"us","sphere"
"61869",2020-07-01,"us","sphere"
"61553",2019-07-01,"us","sphere"
"86860",2020-09-28,"us","sphere"
"72568",2020-08-12,NA,"sphere"
"52717",2019-06-01,NA,"sphere"
"74007",2020-08-15,"us","sphere"
"59009",2019-06-30,"us","sphere"
"62171",2020-07-12,"us","sphere"
"7586",2020-10-07,"ca","sphere"
"22037",2020-12-22,"ca","sphere"
"44641",2020-04-04,"ca","sphere"
"53210",2020-06-01,"gb","sphere"
"16097",2020-11-04,"gb","sphere"
"26762",2020-01-30,"gb","sphere"
"27793",2019-01-07,"gb","sphere"
"40772",2020-04-14,"gb","sphere"
"45658",2020-04-09,"gb","sphere"
"59156",2020-06-30,"gb","sphere"
"62111",2020-07-12,"gb","sphere"
"66176",2020-07-24,"gb","sphere"
"75431",2019-08-20,"gb","sphere"
"78169",2020-08-29,"gb","sphere"
"78945",2020-08-03,"gb","sphere"
"86111",2020-09-25,"gb","sphere"
"56135",2020-06-20,"us","sphere"
"7664",2020-10-07,"us","sphere"
"9710",2020-11-12,"us","sphere"
"14375",2020-11-25,"us","sphere"
"19520",2020-01-21,"us","sphere"
"29798",2020-02-15,"us","sphere"
"46007",2020-05-11,"us","sphere"
"53416",2020-06-01,"us","sphere"
"54000",2020-06-14,"us","sphere"
"76040",2020-08-21,"us","sphere"
"3046",2020-10-18,"us","sphere"
"17628",2020-11-07,"us","sphere"
"15786",2020-11-03,"us","sphere"
"24188",2020-12-31,"us","sphere"
"36995",2020-03-23,"us","sphere"
"5669",2020-10-28,NA,"sphere"
"66093",2020-07-23,NA,"sphere"
"45277",2020-04-07,"us","sphere"
"3032",2020-10-18,"us","sphere"
"4258",2020-10-22,"us","sphere"
"4318",2020-10-22,"us","sphere"
"4319",2020-10-22,"us","sphere"
"9404",2020-11-01,"us","sphere"
"13631",2020-11-22,"us","sphere"
"15516",2020-01-13,"us","sphere"
"21653",2020-12-21,"us","sphere"
"22447",2020-12-24,"us","sphere"
"23198",2020-12-27,"us","sphere"
"28215",2020-01-09,"us","sphere"
"30034",2020-02-16,"us","sphere"
"32039",2020-02-27,"us","sphere"
"41566",2020-04-17,"us","sphere"
"41573",2020-04-17,"us","sphere"
"58750",2019-06-30,"us","sphere"
"59474",2020-06-03,"us","sphere"
"62750",2020-07-14,"us","sphere"
"66544",2020-07-25,"us","sphere"
"69667",2020-07-04,"us","sphere"
"70532",2020-07-07,"us","sphere"
"78425",2020-08-30,"us","sphere"
"79884",2020-08-06,"us","sphere"
"84782",2020-09-21,"us","sphere"
"85375",2020-09-22,"us","sphere"
"83404",2020-09-16,"us","sphere"
"3981",2019-10-02,"us","sphere"
"58195",2020-06-28,NA,"sphere"
"11553",2020-11-18,"us","sphere"
"35117",2019-03-15,"us","sphere"
"61607",2019-07-01,NA,"sphere"
"12732",2020-01-01,"us","sphere"
"14279",2019-11-25,"us","sphere"
"16631",2020-11-05,"us","sphere"
"18787",2020-12-10,"us","sphere"
"24227",2020-12-31,"us","sphere"
"30043",2020-02-16,"us","sphere"
"32699",2020-02-04,"us","sphere"
"40444",2020-04-12,"us","sphere"
"42657",2020-04-02,"us","sphere"
"43258",2020-04-24,"us","sphere"
"50300",2020-05-31,"us","sphere"
"69573",2020-07-04,"us","sphere"
"76925",2020-08-24,"us","sphere"
"77500",2020-08-26,"us","sphere"
"85048",2020-09-02,"us","sphere"
"16193",2020-11-04,"us","sphere"
"70204",2020-07-06,NA,"sphere"
"33977",2020-03-11,"us","sphere"
"73523",2019-08-15,"us","sphere"
"83081",2020-09-15,NA,"sphere"
"41100",2020-04-15,"us","sphere"
"17246",2020-01-16,"us","sphere"
"7460",2020-10-06,"us","sphere"
"32861",2020-02-05,"us","sphere"
"85038",2020-09-02,"us","sphere"
"82296",2020-09-13,"us","sphere"
"65447",2019-07-02,"us","sphere"
"79069",2020-08-03,NA,"sphere"
"51968",2020-06-11,"us","sphere"
"63588",2020-07-15,"us","sphere"
"87531",2020-09-03,"us","sphere"
"39537",2020-03-09,"us","sphere"
"64522",2020-07-18,"us","sphere"
"21514",2020-12-20,"us","sphere"
"65050",2020-07-20,NA,"sphere"
"84956",2020-09-02,"us","sphere"
"40470",2020-04-12,"us","sphere"
"60831",2020-06-09,"us","sphere"
"74206",2020-08-15,"us","sphere"
"78183",2020-08-29,"us","sphere"
"31545",2020-02-24,"us","sphere"
"39196",2020-03-07,"us","sphere"
"48479",2020-05-21,"us","sphere"
"57618",2020-06-25,"us","sphere"
"9643",2020-11-12,"us","sphere"
"4957",2020-10-25,NA,"sphere"
"33721",2020-03-10,NA,"sphere"
"68401",2020-07-03,"us","sphere"
"68402",2020-07-03,"us","sphere"
"68403",2020-07-03,"us","sphere"
"68404",2020-07-03,"us","sphere"
"82847",2019-09-15,"ca","sphere"
"49482",2020-05-26,"us","sphere"
"85141",2020-09-02,NA,"sphere"
"83435",2020-09-16,NA,"sphere"
"61151",2020-07-10,"us","sphere"
"47755",2020-05-17,NA,"sphere"
"34154",2020-03-01,"us","sphere"
"7941",2020-10-08,"us","sphere"
"32470",2020-02-03,"us","sphere"
"57254",2019-06-24,"us","sphere"
"43438",2020-04-25,"us","sphere"
"48301",2020-05-20,"us","sphere"
"52410",2019-06-01,"us","sphere"
"62255",2020-07-12,"us","sphere"
"4327",2020-10-22,"us","sphere"
"28426",2020-02-10,"us","sphere"
"25522",2020-01-26,NA,"sphere"
"40554",2020-04-13,"us","sphere"
"45742",2019-05-10,"us","sphere"
"48496",2020-05-21,"us","sphere"
"49278",2020-05-25,"us","sphere"
"62749",2020-07-14,"us","sphere"
"79990",2020-08-07,"us","sphere"
"48619",2020-05-02,"us","sphere"
"74096",2020-08-15,"us","sphere"
"61459",2019-07-01,"us","sphere"
"84038",2020-09-19,"us","sphere"
"45425",2020-04-08,"us","sphere"
"70629",2020-07-07,"us","sphere"
"56174",2020-06-20,"us","sphere"
"63859",2020-07-16,NA,"sphere"
"34142",2020-03-01,"us","sphere"
"39944",2020-04-11,"us","sphere"
"61198",2019-07-11,"us","sphere"
"84878",2020-09-21,"us","sphere"
"11831",2020-11-19,"us","sphere"
"16156",2020-11-04,"us","sphere"
"31322",2020-02-22,"us","sphere"
"51780",2020-06-10,"us","sphere"
"58843",2019-06-30,"us","sphere"
"60381",2020-06-07,"us","sphere"
"70777",2020-07-07,"us","sphere"
"86346",2020-09-26,"us","sphere"
"46969",2020-05-14,NA,"sphere"
"3078",2020-10-18,"gb","sphere"
"19709",2020-12-12,"gb","sphere"
"36448",2020-03-21,"gb","sphere"
"40400",2020-04-12,"gb","sphere"
"57360",2020-06-24,"gb","sphere"
"59062",2020-06-30,"gb","sphere"
"85089",2020-09-02,"gb","sphere"
"24157",2020-12-31,"us","sphere"
"72815",2020-08-12,"us","sphere"
"67953",2020-07-31,"us","sphere"
"16349",2019-01-15,NA,"sphere"
"59954",2019-06-06,"de","sphere"
"21543",2019-12-21,"us","sphere"
"88024",2020-09-05,"us","sphere"
"84346",2019-09-20,"us","sphere"
"47282",2020-05-15,"gb","sphere"
"47283",2020-05-15,"gb","sphere"
"67633",2019-07-30,"us","sphere"
"55590",2020-06-18,"us","sphere"
"9735",2020-11-12,"us","sphere"
"63523",2020-07-15,"us","sphere"
"49886",2019-05-29,"us","sphere"
"56718",2020-06-02,"us","sphere"
"72851",2020-08-12,"us","sphere"
"62128",2020-07-12,NA,"sphere"
"25548",2020-12-06,"us","sphere"
"30851",2020-02-21,"us","sphere"
"48689",2019-05-22,"us","sphere"
"78912",2020-08-03,NA,"sphere"
"38520",2019-03-04,NA,"sphere"
"80873",2020-09-10,"us","sphere"
"33368",2020-02-08,NA,"sphere"
"14962",2020-11-28,NA,"sphere"
"38762",2020-03-05,"us","sphere"
"17638",2020-01-17,"us","sphere"
"24250",2020-12-31,"us","sphere"
"33968",2020-03-11,"us","sphere"
"36490",2020-03-21,"us","sphere"
"49001",2020-05-23,"us","sphere"
"70352",2020-07-06,"us","sphere"
"20462",2020-12-15,"us","sphere"
"44708",2020-04-04,"us","sphere"
"6469",2020-10-31,"us","sphere"
"16964",2020-11-06,"us","sphere"
"22106",2020-12-22,"us","sphere"
"48390",2019-05-21,"us","sphere"
"60861",2019-07-10,"us","sphere"
"43614",2020-04-26,"us","sphere"
"43712",2020-04-27,"us","sphere"
"53140",2019-06-01,"us","sphere"
"15990",2020-11-04,"gb","sphere"
"68552",2019-07-04,NA,"sphere"
"48072",2020-05-19,"us","sphere"
"68025",2020-07-31,"us","sphere"
"27396",2020-01-04,"us","sphere"
"77848",2020-08-27,"us","sphere"
"44900",2020-04-05,"us","sphere"
"68933",2020-07-04,NA,"sphere"
"35591",2019-03-17,NA,"sphere"
"75785",2020-08-20,"us","sphere"
"76784",2020-08-23,"us","sphere"
"23000",2020-12-26,"us","sphere"
"54742",2019-06-15,"us","sphere"
"38026",2020-03-30,NA,"sphere"
"38027",2020-03-30,NA,"sphere"
"61002",2020-07-10,"us","sphere"
"83869",2020-09-18,"us","sphere"
"6190",2020-10-30,"us","sphere"
"8476",2019-11-10,NA,"sphere"
"13258",2020-11-02,"us","sphere"
"63712",2020-07-15,"us","sphere"
"66050",2020-07-23,"us","sphere"
"21159",2019-01-02,NA,"sphere"
"20569",2020-12-16,"us","sphere"
"56049",2019-06-20,"us","sphere"
"76518",2020-08-22,"us","sphere"
"85284",2020-09-22,"us","sphere"
"85800",2020-09-24,"us","sphere"
"16529",2020-11-05,"us","sphere"
"81895",2019-09-12,"us","sphere"
"67372",2020-07-28,"us","sphere"
"47746",2020-05-17,"us","sphere"
"63052",2019-07-15,"ca","sphere"
"58938",2019-06-30,"us","sphere"
"36628",2020-03-02,"us","sphere"
"15251",2020-11-29,"us","sphere"
"58117",2020-06-27,"us","sphere"
"20119",2020-12-14,NA,"sphere"
"41990",2020-04-19,"us","sphere"
"50413",2020-05-03,"us","sphere"
"80630",2020-08-09,"us","sphere"
"4605",2020-10-23,"us","sphere"
"8907",2020-11-11,"us","sphere"
"22919",2020-12-25,"us","sphere"
"3427",2019-10-20,NA,"sphere"
"50679",2020-05-04,"us","sphere"
"54681",2019-06-15,"us","sphere"
"34282",2019-03-12,NA,"sphere"
"14958",2020-11-28,"us","sphere"
"9323",2020-01-11,"us","sphere"
"29295",2020-02-13,"us","sphere"
"32890",2019-02-06,"us","sphere"
"49757",2020-05-28,NA,"sphere"
"56980",2020-06-22,NA,"sphere"
"83370",2020-09-16,NA,"sphere"
"75012",2020-08-18,"ca","sphere"
"58291",2020-06-28,"us","sphere"
"81001",2020-09-10,NA,"sphere"
"46069",2020-05-11,"us","sphere"
"53476",2019-06-12,"us","sphere"
"39801",2020-04-10,"us","sphere"
"54689",2019-06-15,"us","sphere"
"56291",2020-06-20,"us","sphere"
"58323",2020-06-28,"us","sphere"
"70082",2020-07-05,"us","sphere"
"3179",2019-10-19,"us","sphere"
"25976",2020-01-27,"us","sphere"
"513",2020-10-11,"us","sphere"
"6074",2020-10-30,"us","sphere"
"29266",2020-02-13,"us","sphere"
"32248",2020-02-28,"us","sphere"
"51150",2020-05-06,"us","sphere"
"56918",2020-06-22,"us","sphere"
"48568",2020-05-02,"au","sphere"
"41955",2020-04-19,"us","sphere"
"10298",2019-11-15,"us","sphere"
"18613",2020-01-20,"us","sphere"
"46691",2019-05-13,"us","sphere"
"48845",2020-05-22,"us","sphere"
"81974",2020-09-12,"us","sphere"
"85285",2020-09-22,"us","sphere"
"6529",2020-10-31,"us","sphere"
"78571",2020-08-30,"us","sphere"
"17248",2020-01-16,"us","sphere"
"49882",2019-05-29,"us","sphere"
"5725",2020-10-28,"us","sphere"
"71043",2019-07-09,"us","sphere"
"16899",2019-01-16,NA,"sphere"
"85164",2020-09-02,NA,"sphere"
"28712",2019-02-01,"us","sphere"
"38423",2020-03-03,"us","sphere"
"53052",2019-06-01,"us","sphere"
"69489",2020-07-04,"us","sphere"
"29369",2020-02-14,"us","sphere"
"46422",2020-05-01,"us","sphere"
"20779",2020-12-17,"ca","sphere"
"35129",2020-03-15,"us","sphere"
"34044",2019-03-01,"gb","sphere"
"74",2019-10-10,"us","sphere"
"1190",2020-10-12,"us","sphere"
"27742",2020-01-06,"us","sphere"
"29437",2020-02-14,"us","sphere"
"37109",2020-03-24,"us","sphere"
"37167",2020-03-24,"us","sphere"
"49276",2020-05-25,"us","sphere"
"64144",2020-07-17,"us","sphere"
"74719",2020-08-17,"us","sphere"
"79106",2020-08-03,"us","sphere"
"28951",2020-02-01,"us","sphere"
"48156",2019-05-20,"us","sphere"
"75978",2020-08-21,"us","sphere"
"21133",2020-12-19,"us","sphere"
"59827",2020-06-05,NA,"sphere"
"3972",2019-10-02,NA,"sphere"
"21611",2020-12-21,NA,"sphere"
"24970",2020-01-24,NA,"sphere"
"50664",2020-05-04,"us","sphere"
"66468",2020-07-25,NA,"sphere"
"68810",2020-07-04,NA,"sphere"
"27676",2020-01-06,NA,"sphere"
"39747",2020-04-10,NA,"sphere"
"54769",2020-06-15,NA,"sphere"
"41070",2019-04-15,NA,"sphere"
"7256",2020-10-05,"us","sphere"
"16271",2019-01-15,"us","sphere"
"21080",2020-12-19,"us","sphere"
"27873",2020-01-07,"us","sphere"
"30715",2020-02-20,"us","sphere"
"34707",2020-03-13,"us","sphere"
"40023",2019-04-01,"us","sphere"
"41691",2020-04-17,"us","sphere"
"46092",2020-05-11,"us","sphere"
"46153",2019-05-01,"us","sphere"
"58774",2019-06-30,"us","sphere"
"38689",2020-03-05,"us","sphere"
"11529",2020-11-18,"us","sphere"
"59203",2020-06-30,"us","sphere"
"58317",2020-06-28,NA,"sphere"
"42434",2020-04-21,"us","sphere"
"72494",2019-08-12,"us","sphere"
"50619",2020-05-04,"us","sphere"
"21287",2020-01-02,"us","sphere"
"24209",2020-12-31,"us","sphere"
"39965",2020-04-11,"us","sphere"
"52023",2020-06-11,"us","sphere"
"18131",2019-11-09,"us","sphere"
"35708",2020-03-17,"us","sphere"
"41745",2019-04-18,"us","sphere"
"53307",2020-06-01,"us","sphere"
"66609",2020-07-25,"us","sphere"
"28677",2020-02-11,"us","sphere"
"11426",2020-11-17,"ca","sphere"
"70727",2020-07-07,"us","sphere"
"7914",2020-10-08,"us","sphere"
"54138",2019-06-15,"us","sphere"
"55166",2020-06-16,"us","sphere"
"57343",2020-06-24,"us","sphere"
"13348",2020-01-12,NA,"sphere"
"58871",2019-06-30,"us","sphere"
"60190",2020-06-06,"us","sphere"
"74286",2020-08-15,"us","sphere"
"55483",2020-06-17,"us","sphere"
"18672",2020-01-20,"gb","sphere"
"21825",2020-12-02,"us","sphere"
"56823",2020-06-22,"us","sphere"
"19577",2020-01-21,"us","sphere"
"41323",2019-04-16,"us","sphere"
"45886",2020-05-10,"us","sphere"
"58507",2020-06-29,"us","sphere"
"44675",2020-04-04,"ca","sphere"
"51692",2019-06-10,"ca","sphere"
"62276",2020-07-12,"ca","sphere"
"3483",2019-10-20,"us","sphere"
"6749",2020-10-03,"us","sphere"
"15033",2020-11-28,"us","sphere"
"61274",2020-07-11,"us","sphere"
"31893",2020-02-26,"us","sphere"
"67349",2020-07-28,"us","sphere"
"82812",2019-09-15,"us","sphere"
"1500",2020-10-13,"us","sphere"
"8633",2020-11-10,"us","sphere"
"55623",2020-06-18,"us","sphere"
"58381",2020-06-29,"us","sphere"
"69713",2020-07-04,"us","sphere"
"75194",2020-08-19,"us","sphere"
"75196",2020-08-19,"us","sphere"
"75508",2019-08-20,"us","sphere"
"77875",2019-08-28,"us","sphere"
"72191",2019-08-01,"us","sphere"
"43546",2020-04-26,"us","sphere"
"86893",2020-09-28,"ca","sphere"
"47596",2020-05-16,"us","sphere"
"65564",2020-07-02,"us","sphere"
"7119",2019-10-05,"us","sphere"
"17824",2020-01-18,"us","sphere"
"30288",2020-02-18,"us","sphere"
"50514",2020-05-03,"us","sphere"
"7739",2020-10-07,"ca","sphere"
"14823",2019-11-28,"ca","sphere"
"49289",2020-05-25,"ca","sphere"
"29602",2019-02-15,NA,"sphere"
"27986",2020-01-07,"us","sphere"
"28621",2020-02-11,"us","sphere"
"46639",2020-05-12,"us","sphere"
"59259",2020-06-30,"us","sphere"
"52577",2019-06-01,NA,"sphere"
"19553",2020-12-01,"us","sphere"
"52687",2019-06-01,"us","sphere"
"3019",2020-10-18,"us","sphere"
"23460",2020-12-28,"us","sphere"
"33172",2020-02-07,"us","sphere"
"37412",2020-03-26,"us","sphere"
"55406",2020-06-17,"us","sphere"
"56638",2020-06-02,"us","sphere"
"60252",2020-06-07,"us","sphere"
"69689",2020-07-04,"us","sphere"
"73284",2020-08-14,"us","sphere"
"61548",2019-07-01,"us","sphere"
"78964",2020-08-03,"us","sphere"
"30318",2020-02-18,"us","sphere"
"82029",2020-09-12,NA,"sphere"
"16798",2020-01-15,"us","sphere"
"46139",2019-05-01,"us","sphere"
"30546",2020-02-19,"us","sphere"
"42202",2020-04-20,"ca","sphere"
"84684",2020-09-21,NA,"sphere"
"619",2019-10-01,"us","sphere"
"29556",2019-02-15,"us","sphere"
"41905",2020-04-18,"us","sphere"
"59354",2020-06-30,"us","sphere"
"76773",2020-08-23,"us","sphere"
"9697",2020-11-12,"us","sphere"
"82739",2019-09-15,NA,"sphere"
"17854",2020-11-08,"us","sphere"
"34564",2019-03-13,"us","sphere"
"60321",2020-06-07,NA,"sphere"
"569",2019-10-01,"us","sphere"
"8418",2020-01-10,"us","sphere"
"16375",2019-01-15,"us","sphere"
"70048",2020-07-05,"us","sphere"
"13896",2020-11-23,"us","sphere"
"26505",2020-12-09,"us","sphere"
"64154",2020-07-17,"us","sphere"
"35270",2020-03-15,"ca","sphere"
"36349",2020-03-21,"ca","sphere"
"49767",2020-05-28,"ca","sphere"
"53516",2020-06-12,"ca","sphere"
"61728",2019-07-01,"ca","sphere"
"75996",2020-08-21,"us","sphere"
"77275",2020-08-25,"us","sphere"
"54559",2019-06-15,"us","sphere"
"32149",2020-02-27,"us","sphere"
"15894",2019-01-14,"us","sphere"
"72418",2020-08-01,"us","sphere"
"34112",2020-03-01,"us","sphere"
"14649",2019-11-27,NA,"sphere"
"28417",2020-02-10,"us","sphere"
"35106",2019-03-15,NA,"sphere"
"16805",2020-11-05,NA,"sphere"
"61593",2019-07-01,NA,"sphere"
"30063",2019-02-17,"us","sphere"
"66104",2020-07-23,"us","sphere"
"38434",2020-03-03,NA,"sphere"
"88097",2020-09-05,"us","sphere"
"68574",2019-07-04,"us","sphere"
"68576",2019-07-04,"us","sphere"
"20182",2020-12-14,"us","sphere"
"37884",2020-03-29,"us","sphere"
"9967",2020-11-13,NA,"sphere"
"80416",2020-08-08,"us","sphere"
"87961",2020-09-05,"us","sphere"
"27858",2020-01-07,"us","sphere"
"48784",2020-05-22,"us","sphere"
"87169",2019-09-30,"us","sphere"
"16003",2020-11-04,"us","sphere"
"40624",2020-04-13,"us","sphere"
"61814",2020-07-01,"us","sphere"
"66399",2019-07-25,"us","sphere"
"80084",2020-08-07,"us","sphere"
"65553",2020-07-02,NA,"sphere"
"60202",2020-06-06,NA,"sphere"
"15509",2020-01-13,"gb","sphere"
"21651",2020-12-21,"us","sphere"
"11947",2020-11-19,"us","sphere"
"46515",2020-05-12,"au","sphere"
"9812",2020-11-12,"au","sphere"
"88830",2019-09-09,"us","sphere"
"87536",2020-09-03,"us","sphere"
"54024",2020-06-14,"us","sphere"
"42937",2020-04-22,"us","sphere"
"6770",2020-10-03,NA,"sphere"
"88827",2019-09-09,NA,"sphere"
"35397",2019-03-16,"us","sphere"
"25854",2020-01-27,NA,"sphere"
"71683",2020-08-11,"us","sphere"
"72285",2020-08-01,NA,"sphere"
"53237",2020-06-01,NA,"sphere"
"77053",2020-08-24,"us","sphere"
"79662",2019-08-06,NA,"sphere"
"29342",2019-02-14,NA,"sphere"
"56940",2020-06-22,"us","sphere"
"51091",2020-05-06,"us","sphere"
"28706",2020-02-11,"us","sphere"
"34389",2020-03-12,NA,"sphere"
"45181",2019-04-07,NA,"sphere"
"81757",2020-09-01,"us","sphere"
"60562",2020-06-08,"de","sphere"
"53946",2020-06-14,"us","sphere"
"10443",2019-11-15,"us","sphere"
